#use gameland;
#﻿INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("#killallzombies", 36.56, 42, "Shooter", "Nov 12, 2014");
#INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("10 Second Ninja X", 209.38, 11, "Platform", "Jul 19, 2016");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Gal*Gun: Double Peace", 122.28, 41, "Rail shooter", "Aug 6, 2015");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Gal Gun 2", 187.86, 25, "Rail shooter", "Mar 15, 2018");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Gal Gunvolt", 244.15, 2, "Platform", "Aug 6, 2015");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Game of Thrones", 199.44, 19, "Graphic adventure", "Dec 3, 2014");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Gang Beasts", 91.62, 57, "Party", "Dec 12, 2017");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("The Gardens Between", 165.76, 32, "Puzzle", "2018");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Garou: Mark of the Wolves", 86.92, 43, "Fighting", "Dec 3, 2016");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Gas Guzzlers Extreme", 119.20, 31, "Vehicular combat", "2018");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Gauntlet: Slayer Edition", 99.89, 46, "Hack and slash", "Aug 11, 2015");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Gemini: Heroes Reborn", 32.40, 35, "Action-adventure", "Jan 27, 2016");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Gem Smashers", 107.48, 39, "Puzzle", "Feb 24, 2017");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Gensō No Rondo", 176.17, 46, "2D arena fighter", "Jun 11, 2015");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Geometry Wars 3: Dimensions", 176.78, 4, "Multidirectional shooter", "Nov 25, 2014");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Get Even", 103.02, 44, "First-person shooter", "Aug 8, 2017");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Ghost Blade HD", 7.54, 33, "Action", "Feb 28, 2017");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Ghost of a Tale", 22.74, 53, "Adventure, stealth", "TBA");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Ghost of Tsushima", 163.92, 40, "Action, open world", "TBA");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Giana Sisters: Twisted Dreams - Director's Cut", 232.51, 17, "Platform", "Dec 9, 2014");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Girls und Panzer: Dream Tank Match", 143.21, 59, "Action", "Feb 22, 2018");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Glitched", 178.77, 19, "RPG", "2018");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Gnog", 93.72, 22, "Adventure, puzzle", "May 2, 2017");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Goat Simulator", 85.11, 30, "Action", "Oct 7, 2015");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("God Eater Resurrection", 102.68, 51, "Action RPG", "Oct 29, 2015");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("God Eater 2: Rage Burst", 209.62, 47, "Action RPG", "Feb 5, 2015");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("God Eater 3", 102.09, 52, "Action RPG", "2018");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("God of War III Remastered", 93.91, 28, "Action-adventure", "Jul 16, 2015");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("God of War", 86.05, 36, "Action-adventure", "Apr 20, 2018");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Godling", 85.45, 6, "First-person adventure", "TBA");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("God Wars: Future Past", 41.33, 48, "Tactical RPG", "Jun 22, 2017");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Godzilla: The Game", 89.88, 38, "Action-adventure", "Jul 16, 2015");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("The Golf Club", 213.49, 11, "Sport", "Feb 2, 2018");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("The Golf Club 2", 54.12, 33, "Sport", "Jun 27, 2017");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Gone Home", 5.17, 17, "Adventure", "Nov 2, 2016");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Goosebumps: The Game", 158.80, 40, "Point-and-click adventure", "Oct 13, 2015");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Graceful Explosion Machine", 163.81, 38, "Shoot 'em up", "Aug 8, 2017");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Granblue Fantasy Project Re: Link", 139.68, 54, "RPG", "2018");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Grand Ages: Medieval", 197.60, 22, "Strategy", "Jun 9, 2016");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Grand Kingdom", 144.55, 60, "Tactical RPG", "Nov 19, 2015");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Grand Prix Rock N Racing", 66.34, 29, "Racing", "Oct 7, 2016");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Grand Theft Auto V", 187.56, 41, "Action-adv, open world", "Nov 18, 2014");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Gran Turismo Sport", 86.61, 48, "Racing", "Oct 19, 2017");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Grave", 59.45, 18, "Survival horror", "TBA");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Gravel", 69.61, 7, "Racing", "Feb 27, 2018");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Gravity Ghost", 137.63, 53, "Puzzle", "TBA");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Gravity Rush Remastered", 183.17, 17, "Action RPG", "Nov 12, 2015");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Gravity Rush 2", 119.81, 16, "Action RPG", "Jan 19, 2017");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Gray Dawn", 106.92, 37, "Adventure, horror", "TBA");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Greedfall", 220.48, 50, "Action RPG", "2018");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Grim Legends: The Forsaken Bride", 230.02, 36, "Hidden object", "Feb 28, 2017");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Grip", 111.00, 45, "Racing", "TBA");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Grim Fandango Remastered", 9.05, 12, "Graphic adventure", "Nov 2, 2016");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Grow Home", 158.88, 15, "Adventure, platform", "Sep 2, 2015");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Grow Up", 229.34, 38, "Adventure", "Aug 17, 2016");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Guacamelee! Super Turbo Championship Edition", 64.99, 55, "Action-adv, platform", "Jul 2, 2014");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Guacamelee! 2", 230.91, 30, "Platform, beat 'em up", "TBA");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Guardians of the Galaxy: The Telltale Series", 37.06, 52, "Graphic adventure", "Apr 18, 2017");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Guardians of the Rose", 140.19, 4, "2D, RPG", "TBA");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Guilty Gear Xrd: Sign", 98.30, 3, "Fighting", "Feb 20, 2014");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Guilty Gear Xrd: Revelator", 80.02, 31, "Fighting", "May 26, 2016");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Guitar Hero Live", 91.62, 18, "Music, rhythm", "Oct 23, 2015");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Gundam Breaker 3", 64.49, 5, "Mech-combat", "Mar 3, 2016");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("New Gundam Breaker", 152.06, 51, "Mech-combat", "Jun 21, 2018");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("SD Gundam G Generation Genesis", 134.62, 38, "Strategy RPG", "TBA");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Gundam Versus", 21.13, 47, "Mech-combat", "Jul 6, 2017");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Gungrave G.O.R.E.", 216.37, 0, "Third-person shooter", "TBA");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Gunhead", 143.11, 30, "Action, shooter", "TBA");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Guns, Gore and Cannoli", 104.75, 41, "Action, platform", "Jul 1, 2016");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Guns, Gore and Cannoli 2", 72.97, 10, "Action, platform", "TBA");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Gunscape", 58.31, 33, "First-person shooter", "Mar 1, 2016");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Guns of Icarus Alliance", 174.05, 56, "Action, strategy", "May 1, 2018");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Gunsport", 106.11, 26, "Sport", "TBA");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("H-Hour: World's Elite", 50.33, 58, "Tactical shooter", "TBA");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("H1Z1: King of the Kill", 103.88, 13, "MMO, deathmatch", "TBA");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Habitat: A Thousand Generations in Orbit", 20.48, 49, "Strategy", "TBA");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES (".hack//G.U. Last Recode", 22.49, 32, "Action RPG", "Nov 1, 2017");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Hakoniwa Company Works", 26.66, 55, "RPG, sandbox", "Jul 13, 2017");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Hand of Fate", 29.70, 28, "Action RPG", "Feb 17, 2015");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Hand of Fate 2", 177.26, 24, "Action RPG", "Nov 7, 2017");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Hard Reset: Redux", 64.52, 22, "First-person shooter", "Jun 3, 2016");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Hardware: Rivals", 150.92, 33, "Vehicular combat", "Feb 3, 2016");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Harvest Moon: Light of Hope Special Edition", 163.39, 21, "RPG, simulation", "Q2 2018");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Hatoful Boyfriend", 65.25, 14, "Visual novel", "Jul 21, 2015");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Hatsune Miku: Project DIVA Future Tone", 134.65, 32, "Rhythm", "Jun 23, 2016");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Hatsune Miku: Project DIVA X", 155.72, 56, "Rhythm", "Aug 25, 2016");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Headlander", 119.48, 17, "Action-adventure", "Jul 26, 2016");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Headsnatchers", 183.13, 1, "Action, party", "2018");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Heart&Slash", 72.89, 52, "3D brawler", "Oct 31, 2016");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Heart Forth, Alicia", 74.40, 11, "Action RPG", "TBA");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("HeartZ", 90.28, 45, "Platform", "TBA");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Heaven's Vault", 83.83, 27, "Adventure", "2018");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Heavy Rain", 67.56, 60, "Interactive drama", "Jun 1, 2016");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Hellblade: Senua's Sacrifice", 83.40, 49, "Action, hack and slash", "Aug 8, 2017");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Helldivers", 82.43, 23, "Shoot 'em up", "Mar 5, 2015");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Here They Lie", 241.40, 47, "Horror", "Oct 13, 2016");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Her Majesty's Spiffing", 159.40, 56, "Point-and-click adventure", "Dec 13, 2016");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Hero Defense", 238.93, 53, "Tower defense", "2018");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Hidden Agenda", 238.50, 44, "Interactive drama", "Oct 24, 2017");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Hitman", 222.94, 31, "Action, stealth", "Aug 10, 2017");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Hitman 2", 125.46, 43, "Stealth", "Nov 13, 2018");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Hitman Go", 15.57, 18, "Puzzle", "Feb 23, 2016");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Hob", 75.90, 46, "Action-adventure", "Sep 26, 2017");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Hohokum", 16.40, 1, "Adventure", "Aug 13, 2014");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Home", 185.92, 33, "Survival horror", "Apr 15, 2015");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Home Free", 47.36, 5, "RPG", "TBA");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Homefront: The Revolution", 118.97, 55, "First-person shooter", "May 19, 2016");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("The Hong Kong Massacre", 99.29, 51, "Shooter", "2018");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("HoPiKo", 212.21, 8, "Platform", "Sep 21, 2016");
INSERT INTO games (game_name, game_price, game_amount, game_genre, game_release) VALUES ("Horizon Chase Turbo", 25.83, 1, "Racing", "May 15, 2018");
